annee;jourDebut;jourFin;parcelle;couvert;itk;N_lixivie[kgN/ha];N_volatilise_NH3[kgN/ha];N_mineralise_net_SOM[kgN/ha];N_mineralise_net_residus[kgN/ha];N_acquis_couvert[kgN/ha];N_mineral_debut[kgN/ha];N_mineral_fin[kgN/ha];emissions_N2O_directes[kgN/ha];emissions_N2[kgN/ha];N_fixe_legumineuses[kgN/ha];satisfactionAzote_culture[%];satisfactionAzote_ci[%];delta_Corg[kgC/ha];emissions_N2O_denit[kgN-N2O/ha];emissions_N2O_nit[kgN-N2O/ha];emissions_N2O_indirectes_volat[kgN-N2O/ha];emissions_N2O_indirectes_lixiv[kgN-N2O/ha]
2019;213;311;sudouest_1_1;solnu;;21.9;0.0;49.78;0.0;0.0;35.0;24.4;9.35;29.13;0;0;0;-545.26;9.32;0.03;0.0;21.9
2019;312;365;sudouest_1_1;maisT;mais_tousSols_nonirr_organique;5.5;0.0;9.59;0.0;0.0;24.74;28.49;0.01;0.0;0;0.0;0;-106.08;0.0;0.01;0.0;5.5
2019;213;279;beauce_1_1;solnu;;0.0;0.0;23.68;0.0;0.0;35.0;44.72;9.66;4.31;0;0;0;-259.04;9.64;0.01;0.0;0.0
2019;280;365;beauce_1_1;orgeh;orgeH_tousSols_nonirr_organique;2.14;0.0;12.55;0.0;23.93;44.87;28.3;1.6;1.29;0;11.97;0;-138.74;1.6;0.01;0.0;2.14
2019;213;302;sudouest_2_1;solnu;;16.51;0.0;47.27;0.0;0.0;35.0;27.28;9.35;29.13;0;0;0;-517.21;9.32;0.03;0.0;16.51
2019;303;365;sudouest_2_1;maisT;mais_tousSols_nonirr_mineral;10.9;0.0;12.1;0.0;0.0;27.56;28.47;0.01;0.0;0;0.0;0;-134.13;0.0;0.01;0.0;10.9
2019;213;303;sudouest_3_1;solnu;;9.37;0.0;54.71;0.0;0.0;35.0;79.95;0.33;0.05;0;0;0;-608.95;0.3;0.03;0.0;9.37
2019;304;365;sudouest_3_1;maisT;mais_tousSols_irr_organique;14.88;0.0;13.98;0.0;0.0;77.56;78.94;0.09;0.01;0;0.0;0;-158.23;0.09;0.01;0.0;14.88
2019;213;290;sudouest_4_1;solnu;;2.41;0.0;50.38;0.0;0.0;35.0;82.7;0.25;0.03;0;0;0;-560.05;0.22;0.03;0.0;2.41
2019;291;365;sudouest_4_1;maisT;mais_tousSols_irr_mineral;21.88;0.0;18.3;0.0;11.48;83.02;67.43;0.17;0.04;0;3.73;0;-207.15;0.16;0.01;0.0;21.88
2019;213;291;sudouest_5_1;solnu;;2.41;0.0;50.71;0.0;0.0;35.0;83.02;0.25;0.03;0;0;0;-564.31;0.22;0.03;0.0;2.41
2019;292;365;sudouest_5_1;maisT;mais_tousSols_nonirr_organique;21.88;0.0;17.98;0.0;10.4;82.85;68.51;0.17;0.04;0;3.38;0;-202.89;0.16;0.01;0.0;21.88
2019;213;301;beauce_2_1;solnu;;0.0;0.0;27.41;0.0;0.0;35.0;43.65;11.9;6.85;0;0;0;-299.65;11.88;0.02;0.0;0.0
2019;302;365;beauce_2_1;orgeh;orgeH_tousSols_nonirr_mineral;2.13;0.0;8.82;0.0;5.47;43.46;32.88;0.82;11.19;0;2.73;0;-98.05;0.81;0.01;0.0;2.13
2019;213;275;sudouest_6_1;solnu;;0.94;0.0;44.81;0.0;0.0;35.0;78.64;0.2;0.03;0;0;0;-494.96;0.18;0.03;0.0;0.94
2019;276;365;sudouest_6_1;maisT;mais_tousSols_nonirr_mineral;23.01;0.0;23.89;0.0;23.75;79.16;55.56;0.17;0.04;0;7.71;0;-272.34;0.16;0.01;0.0;23.01
2019;213;309;sudouest_7_1;solnu;;21.9;0.0;49.37;0.0;0.0;35.0;23.99;9.35;29.13;0;0;0;-538.79;9.32;0.03;0.0;21.9
2019;310;365;sudouest_7_1;maisT;mais_tousSols_irr_organique;5.5;0.0;10.0;0.0;0.0;24.19;28.48;0.01;0.0;0;0.0;0;-112.54;0.0;0.01;0.0;5.5
2019;213;310;sudouest_8_1;solnu;;21.9;0.0;49.57;0.0;0.0;35.0;24.19;9.35;29.13;0;0;0;-543.04;9.32;0.03;0.0;21.9
2019;311;365;sudouest_8_1;maisT;mais_tousSols_irr_mineral;5.5;0.0;9.8;0.0;0.0;24.4;28.48;0.01;0.0;0;0.0;0;-108.3;0.0;0.01;0.0;5.5
2019;213;268;sudouest_9_1;solnu;;2.08;0.0;33.41;0.0;0.0;35.0;52.14;9.52;4.67;0;0;0;-362.86;9.5;0.02;0.0;2.08
2019;269;365;sudouest_9_1;maisT;mais_tousSols_nonirr_organique;18.24;0.0;22.21;0.0;23.12;52.27;24.65;4.92;3.42;0;7.51;0;-247.39;4.91;0.01;0.0;18.24
2019;213;311;beauce_3_1;solnu;;0.0;0.0;24.47;0.0;0.0;35.0;59.44;0.03;0.0;0;0;0;-271.09;0.02;0.01;0.0;0.0
2019;312;365;beauce_3_1;orgeh;orgeH_tousSols_irr_organique;0.27;0.0;8.7;0.0;3.51;59.67;64.29;0.07;0.0;0;1.76;0;-99.46;0.06;0.01;0.0;0.27
2019;213;264;beauce_4_1;solnu;;0.0;0.0;16.74;0.0;0.0;35.0;51.73;0.01;0.0;0;0;0;-186.04;0.0;0.01;0.0;0.0
2019;265;365;beauce_4_1;orgeh;orgeH_tousSols_irr_mineral;0.34;0.0;16.37;0.0;38.57;51.95;29.15;0.04;0.0;0;19.29;0;-183.8;0.03;0.01;0.0;0.34
2019;213;262;beauce_5_1;solnu;;0.0;0.0;16.32;0.0;0.0;35.0;51.31;0.01;0.0;0;0;0;-180.61;0.0;0.01;0.0;0.0
2019;263;365;beauce_5_1;orgeh;orgeH_tousSols_nonirr_organique;0.33;0.0;16.85;0.0;42.44;51.61;25.35;0.03;0.0;0;21.22;0;-189.8;0.02;0.01;0.0;0.33
2019;213;279;beauce_6_1;solnu;;0.0;0.0;19.44;0.0;0.0;35.0;54.43;0.01;0.0;0;0;0;-216.73;0.0;0.01;0.0;0.0
2019;280;365;beauce_6_1;orgeh;orgeH_tousSols_nonirr_mineral;0.28;0.0;13.71;0.0;22.91;54.59;44.88;0.07;0.0;0;11.46;0;-153.53;0.06;0.01;0.0;0.28
2019;213;276;beauce_7_1;solnu;;0.0;0.0;23.12;0.0;0.0;35.0;44.42;9.43;4.27;0;0;0;-253.09;9.41;0.01;0.0;0.0
2019;277;365;beauce_7_1;orgeh;orgeH_tousSols_irr_organique;2.14;0.0;13.12;0.0;27.4;44.58;25.87;1.42;0.71;0;13.7;0;-144.71;1.41;0.01;0.0;2.14
2019;213;274;beauce_8_1;solnu;;0.0;0.0;22.81;0.0;0.0;35.0;44.28;9.29;4.24;0;0;0;-248.44;9.27;0.01;0.0;0.0
2019;275;365;beauce_8_1;orgeh;orgeH_tousSols_irr_mineral;2.13;0.0;13.43;0.0;30.21;44.37;23.62;1.3;0.45;0;15.1;0;-149.38;1.29;0.01;0.0;2.13
2019;213;280;sudouest_10_1;solnu;;2.34;0.0;38.25;0.0;0.0;35.0;53.5;11.82;5.59;0;0;0;-415.12;11.8;0.02;0.0;2.34
2019;281;365;sudouest_10_1;maisT;mais_tousSols_nonirr_mineral;18.43;0.0;17.37;0.0;17.72;53.57;27.71;3.54;3.49;0;5.75;0;-195.04;3.53;0.01;0.0;18.43
2019;213;300;sudouest_11_1;solnu;;4.44;0.0;43.68;0.0;0.0;35.0;52.67;14.3;7.27;0;0;0;-477.04;14.27;0.03;0.0;4.44
2019;301;365;sudouest_11_1;maisT;mais_tousSols_irr_organique;16.39;0.0;11.94;0.0;0.0;51.68;42.27;2.36;3.58;0;0.0;0;-133.05;2.36;0.01;0.0;16.39
2019;213;272;oceanique_1_1;solnu;;0.0;0.0;18.47;0.0;0.0;35.0;53.46;0.01;0.0;0;0;0;-204.07;0.0;0.01;0.0;0.0
2019;273;365;oceanique_1_1;CP;ble_tousSols_nonirr_organique;3.82;0.0;17.99;0.0;43.32;53.74;24.24;0.05;0.02;0;16.04;0;-201.54;0.04;0.01;0.0;3.82
2019;213;298;oceanique_2_1;solnu;;0.0;0.0;27.19;0.0;0.0;35.0;39.6;12.97;9.61;0;0;0;-297.33;12.95;0.02;0.0;0.0
2019;299;365;oceanique_2_1;CP;ble_tousSols_nonirr_mineral;14.48;0.0;11.23;0.0;8.74;39.53;23.38;0.39;3.85;0;3.24;0;-123.08;0.39;0.01;0.0;14.48
2019;213;295;sudouest_12_1;solnu;;3.78;0.0;42.39;0.0;0.0;35.0;53.19;13.74;6.69;0;0;0;-463.57;13.71;0.03;0.0;3.78
2019;296;365;sudouest_12_1;maisT;mais_tousSols_irr_mineral;17.08;0.0;13.22;0.0;4.19;53.25;38.49;2.71;3.95;0;1.36;0;-146.53;2.7;0.01;0.0;17.08
2019;213;315;sudouest_13_1;solnu;;21.9;0.0;50.89;0.0;0.0;35.0;25.51;9.36;29.13;0;0;0;-556.8;9.32;0.03;0.0;21.9
2019;316;365;sudouest_13_1;maisT;mais_tousSols_nonirr_organique;5.49;0.0;8.48;0.0;0.0;25.69;28.49;0.01;0.0;0;0.0;0;-94.54;0.0;0.01;0.0;5.49
2019;213;272;sudouest_14_1;solnu;;6.16;0.0;37.71;0.0;0.0;35.0;34.22;8.35;23.97;0;0;0;-409.97;8.33;0.02;0.0;6.16
2019;273;365;sudouest_14_1;maisT;mais_tousSols_nonirr_mineral;20.72;0.0;21.67;0.0;19.06;33.9;9.95;1.01;5.16;0;6.19;0;-241.48;1.0;0.01;0.0;20.72
2019;213;276;sudouest_15_1;solnu;;0.94;0.0;45.34;0.0;0.0;35.0;79.16;0.21;0.03;0;0;0;-501.85;0.18;0.03;0.0;0.94
2019;277;365;sudouest_15_1;maisT;mais_tousSols_irr_organique;23.15;0.0;23.37;0.0;22.96;79.49;56.22;0.17;0.04;0;7.45;0;-265.6;0.15;0.01;0.0;23.15
2019;213;275;sudouest_16_1;solnu;;0.94;0.0;44.81;0.0;0.0;35.0;78.64;0.2;0.03;0;0;0;-494.96;0.18;0.03;0.0;0.94
2019;276;365;sudouest_16_1;maisT;mais_tousSols_irr_mineral;23.12;0.0;23.9;0.0;23.53;79.16;55.68;0.17;0.04;0;7.64;0;-272.49;0.16;0.01;0.0;23.12
2019;213;268;oceanique_3_1;solnu;;0.0;0.0;20.45;0.0;0.0;35.0;41.03;8.62;5.8;0;0;0;-221.29;8.61;0.01;0.0;0.0
2019;269;365;oceanique_3_1;CP;ble_tousSols_nonirr_organique;10.25;0.0;17.97;0.0;39.32;40.88;6.4;1.72;1.31;0;14.56;0;-199.18;1.71;0.01;0.0;10.25
2019;213;260;oceanique_4_1;solnu;;0.0;0.0;15.2;0.0;0.0;35.0;50.19;0.01;0.0;0;0;0;-165.09;0.0;0.01;0.0;0.0
2019;261;365;oceanique_4_1;CP;ble_tousSols_nonirr_mineral;3.04;0.0;21.27;0.0;53.9;50.48;14.5;0.01;0.0;0;19.96;0;-240.66;0.0;0.01;0.0;3.04
2019;213;283;sudouest_17_1;solnu;;0.94;0.0;47.96;0.0;0.0;35.0;81.78;0.21;0.03;0;0;0;-534.41;0.18;0.03;0.0;0.94
2019;284;365;sudouest_17_1;maisT;mais_tousSols_nonirr_organique;23.31;0.0;20.73;0.0;18.09;82.2;60.89;0.19;0.04;0;5.87;0;-232.83;0.18;0.01;0.0;23.31
2019;213;260;beauce_9_1;solnu;;0.0;0.0;15.94;0.0;0.0;35.0;50.49;0.45;0.0;0;0;0;-173.62;0.44;0.01;0.0;0.0
2019;261;365;beauce_9_1;orgeh;orgeH_tousSols_nonirr_organique;1.04;0.0;15.35;0.0;48.89;50.76;15.89;0.01;0.0;0;24.45;0;-169.69;0.0;0.01;0.0;1.04
2019;213;303;oceanique_5_1;solnu;;0.0;0.0;23.63;0.0;0.0;35.0;56.56;1.97;0.1;0;0;0;-257.91;1.96;0.01;0.0;0.0
2019;304;365;oceanique_5_1;CP;ble_tousSols_nonirr_organique;9.29;0.0;9.89;0.0;6.85;56.48;42.23;3.68;4.39;0;2.54;0;-108.74;3.67;0.01;0.0;9.29
2019;213;279;sudouest_18_1;solnu;;0.94;0.0;46.36;0.0;0.0;35.0;80.18;0.21;0.03;0;0;0;-515.6;0.18;0.03;0.0;0.94
2019;280;365;sudouest_18_1;maisT;mais_tousSols_nonirr_mineral;23.15;0.0;22.34;0.0;20.96;80.8;58.19;0.18;0.04;0;6.8;0;-251.66;0.16;0.01;0.0;23.15
2019;213;289;sudouest_19_1;solnu;;6.83;0.0;43.6;0.0;0.0;35.0;33.9;9.35;28.52;0;0;0;-477.35;9.32;0.03;0.0;6.83
2019;290;365;sudouest_19_1;maisT;mais_tousSols_irr_organique;20.63;0.0;15.77;0.0;13.39;33.25;15.03;0.01;0.61;0;4.35;0;-174.01;0.0;0.01;0.0;20.63
2019;213;296;sudouest_20_1;solnu;;8.26;0.0;45.65;0.0;0.0;35.0;34.51;9.35;28.52;0;0;0;-499.36;9.32;0.03;0.0;8.26
2019;297;365;sudouest_20_1;maisT;mais_tousSols_irr_mineral;19.17;0.0;13.72;0.0;2.69;33.79;25.76;0.01;0.61;0;0.87;0;-151.99;0.0;0.01;0.0;19.17
2019;213;318;sudouest_21_1;solnu;;14.54;0.0;48.4;0.0;0.0;35.0;44.61;15.25;9.0;0;0;0;-529.37;15.22;0.03;0.0;14.54
2019;319;365;sudouest_21_1;maisT;mais_tousSols_nonirr_organique;6.28;0.0;7.21;0.0;0.0;44.82;42.29;1.41;1.84;0;0.0;0;-80.72;1.41;0.0;0.0;6.28
2019;213;260;sudouest_22_1;solnu;;2.08;0.0;29.92;0.0;0.0;35.0;50.58;8.0;4.25;0;0;0;-324.7;7.99;0.02;0.0;2.08
2019;261;365;sudouest_22_1;maisT;mais_tousSols_nonirr_mineral;15.72;0.0;25.72;0.0;32.47;50.79;19.2;5.98;2.93;0;10.54;0;-285.69;5.96;0.02;0.0;15.72
2019;213;302;sudouest_23_1;solnu;;9.74;0.0;44.17;0.0;0.0;35.0;47.2;14.37;7.86;0;0;0;-483.2;14.34;0.03;0.0;9.74
2019;303;365;sudouest_23_1;maisT;mais_tousSols_irr_organique;11.09;0.0;11.45;0.0;0.0;47.33;42.27;2.3;2.99;0;0.0;0;-126.89;2.29;0.01;0.0;11.09
2019;213;274;oceanique_6_1;solnu;;0.0;0.0;18.82;0.0;0.0;35.0;52.7;1.12;0.0;0;0;0;-205.0;1.11;0.01;0.0;0.0
2019;275;365;oceanique_6_1;CP;ble_tousSols_nonirr_mineral;6.2;0.0;14.71;0.0;38.25;52.88;21.67;0.67;0.61;0;14.17;0;-161.7;0.66;0.01;0.0;6.2
2019;213;278;beauce_10_1;solnu;;0.0;0.0;19.72;0.0;0.0;35.0;54.26;0.45;0.0;0;0;0;-215.61;0.44;0.01;0.0;0.0
2019;279;365;beauce_10_1;orgeh;orgeH_tousSols_nonirr_mineral;0.86;0.0;11.53;0.0;23.81;54.37;35.02;3.68;2.42;0;11.91;0;-127.3;3.67;0.01;0.0;0.86
2019;213;270;beauce_11_1;solnu;;0.0;0.0;18.29;0.0;0.0;35.0;52.84;0.45;0.0;0;0;0;-198.63;0.44;0.01;0.0;0.0
2019;271;365;beauce_11_1;orgeh;orgeH_tousSols_irr_organique;0.84;0.0;12.96;0.0;34.0;53.09;27.13;2.17;1.67;0;17.0;0;-144.34;2.16;0.01;0.0;0.84
2019;213;293;beauce_12_1;solnu;;0.0;0.0;21.73;0.0;0.0;35.0;56.19;0.54;0.0;0;0;0;-237.24;0.53;0.01;0.0;0.0
2019;294;365;beauce_12_1;orgeh;orgeH_tousSols_irr_mineral;0.89;0.0;9.51;0.0;9.29;56.29;47.18;5.24;3.1;0;4.64;0;-105.62;5.24;0.01;0.0;0.89
2019;213;267;sudouest_24_1;solnu;;2.08;0.0;32.99;0.0;0.0;35.0;52.04;9.32;4.54;0;0;0;-359.94;9.3;0.02;0.0;2.08
2019;268;365;sudouest_24_1;maisT;mais_tousSols_irr_mineral;17.82;0.0;22.64;0.0;24.33;52.14;23.96;5.1;3.48;0;7.9;0;-250.33;5.08;0.01;0.0;17.82
2019;213;300;beauce_13_1;solnu;;0.0;0.0;27.24;0.0;0.0;35.0;43.9;11.8;6.54;0;0;0;-297.69;11.79;0.02;0.0;0.0
2019;301;365;beauce_13_1;CP;ble_tousSols_nonirr_organique;2.13;0.0;8.99;0.0;5.61;43.66;33.04;0.88;11.23;0;2.08;0;-100.01;0.87;0.01;0.0;2.13
2019;213;275;beauce_14_1;solnu;;0.0;0.0;23.01;0.0;0.0;35.0;44.37;9.38;4.26;0;0;0;-250.87;9.36;0.01;0.0;0.0
2019;276;365;beauce_14_1;maisT;mais_tousSols_nonirr_organique;2.19;0.0;13.23;0.0;0.0;44.42;35.12;3.59;16.7;0;0.0;0;-146.88;3.58;0.01;0.0;2.19
2019;213;265;beauce_15_1;solnu;;0.0;0.0;20.23;0.0;0.0;35.0;43.12;8.15;3.96;0;0;0;-219.62;8.14;0.01;0.0;0.0
2019;266;365;beauce_15_1;maisT;mais_tousSols_nonirr_organique;2.27;0.0;16.01;0.0;13.95;43.16;28.44;4.21;10.27;0;4.53;0;-178.18;4.2;0.01;0.0;2.27
2019;213;315;beauce_16_1;solnu;;0.25;0.0;29.77;0.0;0.0;35.0;39.16;12.31;13.04;0;0;0;-325.47;12.29;0.02;0.0;0.25
2019;316;365;beauce_16_1;maisT;mais_tousSols_nonirr_mineral;1.87;0.0;6.46;0.0;0.0;38.98;35.08;0.69;7.99;0;0.0;0;-72.24;0.69;0.0;0.0;1.87
2019;213;288;beauce_17_1;solnu;;0.0;0.0;25.14;0.0;0.0;35.0;45.41;10.29;4.43;0;0;0;-274.92;10.28;0.02;0.0;0.0
2019;289;365;beauce_17_1;CP;ble_tousSols_nonirr_mineral;2.12;0.0;11.09;0.0;15.6;45.46;32.26;1.74;4.78;0;5.78;0;-122.81;1.73;0.01;0.0;2.12
2019;213;275;beauce_18_1;solnu;;0.0;0.0;23.01;0.0;0.0;35.0;44.37;9.38;4.26;0;0;0;-250.87;9.36;0.01;0.0;0.0
2019;276;365;beauce_18_1;maisT;mais_tousSols_nonirr_mineral;2.19;0.0;13.23;0.0;0.0;44.42;35.12;3.59;16.7;0;0.0;0;-146.88;3.58;0.01;0.0;2.19
2019;213;310;beauce_19_1;solnu;;0.0;0.0;24.2;0.0;0.0;35.0;59.18;0.03;0.0;0;0;0;-269.02;0.01;0.01;0.0;0.0
2019;311;365;beauce_19_1;CP;ble_tousSols_irr_organique;0.27;0.0;8.97;0.0;3.78;59.44;64.02;0.07;0.0;0;1.4;0;-101.53;0.07;0.01;0.0;0.27
2019;213;270;beauce_20_1;solnu;;0.0;0.0;18.13;0.0;0.0;35.0;53.12;0.01;0.0;0;0;0;-200.72;0.0;0.01;0.0;0.0
2019;271;365;beauce_20_1;maisT;mais_tousSols_irr_organique;0.33;0.0;15.04;0.0;3.49;53.33;64.25;0.09;0.0;0;1.13;0;-169.78;0.08;0.01;0.0;0.33
2019;213;309;beauce_21_1;solnu;;0.0;0.0;24.02;0.0;0.0;35.0;58.99;0.03;0.0;0;0;0;-267.71;0.01;0.01;0.0;0.0
2019;310;365;beauce_21_1;maisT;mais_tousSols_irr_organique;0.27;0.0;9.16;0.0;0.0;59.18;67.8;0.07;0.0;0;0.0;0;-102.83;0.07;0.01;0.0;0.27
2019;213;318;beauce_22_1;solnu;;0.0;0.0;26.02;0.0;0.0;35.0;60.98;0.04;0.0;0;0;0;-290.23;0.03;0.02;0.0;0.0
2019;319;365;beauce_22_1;maisT;mais_tousSols_irr_mineral;0.27;0.0;7.15;0.0;0.0;61.35;67.8;0.06;0.0;0;0.0;0;-80.32;0.05;0.0;0.0;0.27
2019;213;282;beauce_23_1;solnu;;0.0;0.0;19.76;0.0;0.0;35.0;54.74;0.01;0.0;0;0;0;-220.42;0.0;0.01;0.0;0.0
2019;283;365;beauce_23_1;CP;ble_tousSols_irr_mineral;0.28;0.0;13.43;0.0;23.17;54.93;44.66;0.06;0.0;0;8.58;0;-150.21;0.06;0.01;0.0;0.28
2019;213;275;beauce_24_1;solnu;;0.0;0.0;18.99;0.0;0.0;35.0;53.98;0.01;0.0;0;0;0;-211.05;0.0;0.01;0.0;0.0
2019;276;365;beauce_24_1;maisT;mais_tousSols_irr_mineral;0.31;0.0;14.19;0.0;0.0;54.05;67.77;0.09;0.0;0;0.0;0;-159.47;0.08;0.01;0.0;0.31
2019;213;271;beauce_25_1;solnu;;0.0;0.0;18.34;0.0;0.0;35.0;53.33;0.01;0.0;0;0;0;-203.06;0.0;0.01;0.0;0.0
2019;272;365;beauce_25_1;CP;ble_tousSols_nonirr_organique;0.29;0.0;14.85;0.0;37.93;53.49;29.92;0.04;0.0;0;14.05;0;-167.7;0.03;0.01;0.0;0.29
2019;213;287;beauce_26_1;solnu;;0.0;0.0;20.36;0.0;0.0;35.0;55.34;0.01;0.0;0;0;0;-227.11;0.0;0.01;0.0;0.0
2019;288;365;beauce_26_1;maisT;mais_tousSols_nonirr_organique;0.28;0.0;12.82;0.0;0.0;55.45;67.79;0.09;0.0;0;0.0;0;-143.45;0.08;0.01;0.0;0.28
2019;213;271;beauce_27_1;solnu;;0.0;0.0;18.34;0.0;0.0;35.0;53.33;0.01;0.0;0;0;0;-203.06;0.0;0.01;0.0;0.0
2019;272;365;beauce_27_1;maisT;mais_tousSols_nonirr_organique;0.34;0.0;14.84;0.0;1.22;53.49;66.52;0.09;0.0;0;0.4;0;-167.59;0.08;0.01;0.0;0.34
2019;213;316;beauce_28_1;solnu;;0.0;0.0;25.56;0.0;0.0;35.0;60.52;0.04;0.0;0;0;0;-284.58;0.02;0.02;0.0;0.0
2019;317;365;beauce_28_1;maisT;mais_tousSols_nonirr_mineral;0.26;0.0;7.61;0.0;0.0;60.87;67.81;0.06;0.0;0;0.0;0;-85.95;0.06;0.0;0.0;0.26
2019;213;268;beauce_29_1;solnu;;0.0;0.0;17.73;0.0;0.0;35.0;52.72;0.01;0.0;0;0;0;-195.91;0.0;0.01;0.0;0.0
2019;269;365;beauce_29_1;CP;ble_tousSols_nonirr_mineral;0.33;0.0;15.47;0.0;43.13;52.91;24.7;0.03;0.0;0;15.97;0;-174.91;0.02;0.01;0.0;0.33
2019;213;308;beauce_30_1;solnu;;0.0;0.0;23.9;0.0;0.0;35.0;58.88;0.03;0.0;0;0;0;-266.09;0.01;0.01;0.0;0.0
2019;309;365;beauce_30_1;maisT;mais_tousSols_nonirr_mineral;0.27;0.0;9.27;0.0;0.0;58.99;67.81;0.07;0.0;0;0.0;0;-104.45;0.07;0.01;0.0;0.27
2019;213;263;beauce_31_1;solnu;;0.0;0.0;19.8;0.0;0.0;35.0;43.05;7.89;3.86;0;0;0;-213.61;7.88;0.01;0.0;0.0
2019;264;365;beauce_31_1;CP;ble_tousSols_irr_organique;2.16;0.0;16.45;0.0;41.79;43.09;13.7;1.44;0.41;0;15.48;0;-184.25;1.43;0.01;0.0;2.16
2019;213;284;beauce_32_1;solnu;;0.0;0.0;24.54;0.0;0.0;35.0;45.2;9.98;4.36;0;0;0;-268.65;9.97;0.01;0.0;0.0
2019;285;365;beauce_32_1;maisT;mais_tousSols_irr_organique;2.15;0.0;11.69;0.0;0.0;45.26;35.13;3.02;16.59;0;0.0;0;-129.07;3.01;0.01;0.0;2.15
2019;213;302;beauce_33_1;solnu;;0.0;0.0;27.53;0.0;0.0;35.0;43.46;11.96;7.11;0;0;0;-301.46;11.94;0.02;0.0;0.0
2019;303;365;beauce_33_1;maisT;mais_tousSols_irr_organique;2.12;0.0;8.7;0.0;0.0;43.21;35.07;1.04;13.92;0;0.0;0;-96.24;1.04;0.01;0.0;2.12
